id,vocab,meaning,pronounce
C5030,押しボタン,Push Button,"おしぼたん, おしボタン"
C5031,押入れ,"Closet, Cupboard ",おしいれ
C4995,出版する,To Publish,しゅっぱんする
C4996,出版社,"Publishing Company, Publisher ",しゅっぱんしゃ
C5112,貧乏人,Poor Person,びんぼうにん
C4994,冷える,"To Be Chilled, To Get Cold ",ひえる
C5084,結婚する,"To Marry, To Get Married",けっこんする
C5039,撮影禁止,"No Photos, No Photos Allowed",さつえいきんし
C5071,照り焼き,Teriyaki,てりやき
C5091,背中,"One's Back, Back ",せなか
C5115,購読する,To Subscribe,こうどくする
C5120,迎える,"To Pick Someone Up, To Meet Someone, To Welcome, To Invite",むかえる
C5009,大騒ぎ,"Clamor, Uproar, Big Noise",おおさわぎ
C5016,序文,Preface,じょぶん
C5132,順序,"Sequence, Order, Steps",じゅんじょ
C5020,志,"Ambition, Intention ",こころざし
C5026,意志,"Will, Volition",いし
C5021,志望,"Desire, Ambition, Applying ",しぼう
C5024,恩人,Benefactor,おんじん
C5025,恩賞,Reward,おんしょう
C5035,採る,"To Gather, To Take",とる
C5037,採用,"Use, Adoption, Acceptance, Employment",さいよう
C5036,採決,Voting,さいけつ
C5038,採算,Profit,さいさん
C5048,桜,"Sakura, Cherry Tree, Cherry Blossom",さくら
C5049,桜んぼ,Cherry,さくらんぼ
C5050,桜肉,Horse Meat,さくらにく
C5051,桜色,"Pink, Pink Color, Color Pink",さくらいろ
C5057,永遠,"Forever, Eternity, Permanence ",えいえん
C5056,永久,"Forever, Eternity",えいきゅう
C5065,液体,Liquid,えきたい
C5099,血液,Blood,けつえき
C5075,眼,"Eye, Eyeball ","め, まなこ"
C5076,眼球,Eyeball,がんきゅう
C5087,老眼,Farsightedness,ろうがん
C4990,先祖,"Ancestors, One's Ancestors ",せんぞ
C5080,祖父,"Grandfather, Grandpa",そふ
C5079,祖母,"Grandmother, Grandma",そぼ
C4997,功績,"Achievement, Accomplishment",こうせき
C5029,成績,"Grades, Ranking",せいせき
C5096,興味,Interest,きょうみ
C5094,自衛,Self Defense,じえい
C5102,衛生,Hygiene,えいせい
C5106,複雑,"Complicated, Complex",ふくざつ
C5101,衛星,Satellite,えいせい
C5105,複数,"Multiple, Plural ",ふくすう
C5104,複写,"Copying, Duplication, Copy, Duplicate",ふくしゃ
C5131,雑音,"Noise, Static",ざつおん
C5130,雑費,Miscellaneous Expenses,ざっぴ
C5124,酸っぱい,Sour,すっぱい
C5114,賛成,"Agreement, Approval, Support",さんせい
C5125,酸素,Oxygen,さんそ
C5127,銭,"Coin, Money, Bucks",ぜに
C5128,銭湯,Public Bath,せんとう
C5136,飼う,"To Keep A Pet, To Raise A Pet, To Own A Pet",かう
C4987,傷,"Wound, Damage, Flaw ",きず
C4988,傷心,Heartbreak,しょうしん
C4989,傷者,"Injured Person, Wounded Person",しょうしゃ
C5093,自民党,"Liberal Democratic Party, LDP ",じみんとう
C4993,共産党,Communist Party,きょうさんとう
C5040,政党,Political Party,せいとう
C4992,党員,Party Member,とういん
C5077,社会党,Socialist Party,しゃかいとう
C5001,卵,Egg,たまご
C5072,生卵,Raw Egg,なまたまご
C4980,ゆで卵,Boiled Egg,ゆでたまご
C5003,厳しい,"Strict, Harsh, Severe",きびしい
C5004,厳禁,"Strictly Forbidden, Strictly Prohibited, Strict Prohibition, Ban",げんきん
C5033,捨てる,"To Throw Away, To Abandon",すてる
C5118,込む,To Be Crowded,こむ
C5011,密か,"Secret, Private",ひそか
C5012,密会,"Secret Meeting, Clandestine Meeting",みっかい
C5013,密告,Secret Information,みっこく
C5083,秘密,"Secret, A Secret ",ひみつ
C5014,密輸,Smuggling,みつゆ
C5046,染める,To Dye,そめる
C5028,感染,"Infection, Contagion",かんせん
C4984,伝染病,Contagious Disease,でんせんびょう
C5059,汚れる,"To Get Dirty, To Get Polluted, To Become Dirty ","よごれる, けがれる"
C5060,汚染,Pollution,おせん
C5061,汚水,"Dirty Water, Filthy Water, Sewage",おすい
C5062,汚点,"Stain, Smudge",おてん
C5053,欲しい,"Wanted, Desired, Want",ほしい
C5054,欲求,"Wants, Desires, Craving ",よっきゅう
C5088,肉欲,Carnal Desires,にくよく
C5134,食欲,Appetite,しょくよく
C5042,暖かい,"Warm, Mild","あたたかい, あったかい"
C5066,温暖,"Warm, Mild, Warmth",おんだん
C5044,机,Desk,つくえ
C5082,秘める,"To Conceal, To Keep Secret ",ひめる
C4985,便秘,Constipation,べんぴ
C5108,訳,Reason,わけ
C5109,訳す,To Translate,やくす
C5110,訳者,Translator,やくしゃ
C5111,訳語,Translated Term,やくご
C5121,通訳,"Interpreting, Interpretation",つうやく
C5098,英訳,English Translation,えいやく
C5006,和訳,Japanese Translation,わやく
C5017,延長する,"To Prolong, To Extend",えんちょうする
C4983,今更,"Too Late, Now",いまさら
C5067,漏らす,"To Leak Something, To Leak ",もらす
C5116,越す,To Go Beyond,こす
C5022,恐い,"Scary, Frightening, Eerie, Dreadful, I'm Afraid, I'm Scared ",こわい
C5063,浮かれる,"To Be Happy, To Be In High Spirits, To Be Elated",うかれる
C5090,背丈,"Stature, Height",せたけ
C5069,火傷,"Burn, Scald","やけど, かしょう"
C5027,意欲,"Will, Desire, Ambition",いよく
C5089,背が高い,Tall,せがたかい
C5137,飾り,"Decoration, Ornament",かざり
C5138,飾り気,"Showing Off, Affectation",かざりけ
C5122,遊び,"Play, Playing, Games",あそび
C5070,火照る,"To Feel Hot, To Flush, To Burn",ほてる
C5092,背広,Business Suit,せびろ
C4998,匂い,"Scent, Fragrance, Odor, Smell ",におい
C5068,濡れる,"To Get Wet, To Be Wet",ぬれる
C5242,股間,"Crotch, Groin",こかん
C5243,股関節,"Hip Joint, Hip",こかんせつ
C5170,屁,"Flatulence, Gas, Fart",へ
C5171,屁理屈,"Illogical Argument, Far-Fetched Argument, Lame Excuse",へりくつ
C5172,居候,"Freeloader, Lodger Who Pays Nothing",いそうろう
C5234,簡易,"Simple, Easy ",かんい
C5239,編集する,To Edit,へんしゅうする
C5183,掃除機,Vacuum Cleaner,そうじき
C5190,散歩する,"To Go For A Walk, To Go For A Stroll ",さんぽする
C5248,華々しい,"Gorgeous, Flamboyant, Brilliant, Remarkable",はなばなしい
C9069,温厚,"Mild-Mannered, Gentle, Good-Natured",おんこう
C5281,除いて,Except,のぞいて
C5210,物真似,Impersonation,ものまね
C5158,墓場,"Graveyard, Cemetery ",はかば
C5277,閉める,"To Close, To Shut",しめる
C5278,閉店,"Store Closed, Closed Store, Closing A Store, Closing Down A Store",へいてん
C5279,開閉,"Opening And Closing, Opening And Shutting",かいへい
C5282,雑誌,Magazine,ざっし
C5228,窓口,"Ticket Window, Ticket Counter, Clerk, Customer Service",まどぐち
C5227,窓,Window,まど
C5148,否,No,"いな, いいえ, いえ, いや"
C5149,否定,"Denial, Deny, Negation",ひてい
C5150,否決,Rejection,ひけつ
C5230,筋,"Tendon, Sinew",すじ
C5231,筋肉,Muscle,きんにく
C5156,垂らす,"To Dangle Something, To Dangle",たらす
C5157,垂直,"Vertical, Perpendicular ",すいちょく
C5162,宣伝,"Propaganda, Advertising ",せんでん
C5163,宣言,"Proclamation, Declaration",せんげん
C5166,尊い,"Revered, Noble, Precious","とうとい, たっとい"
C5167,尊敬,Respect,そんけい
C5176,忠実,"Faithful, Devoted, Loyal",ちゅうじつ
C5175,忠告,"Advice, Admonishment",ちゅうこく
C5179,拡がる,"To Extend, To Spread",ひろがる
C5181,拡張,"Enlargement, Expansion, Extension",かくちょう
C5180,拡大,"Zoom, Magnification, Enlargement, Expansion",かくだい
C5186,操る,To Manipulate,あやつる
C5185,操,Chastity,みさお
C5187,操作,"Operation, Handling, Manipulation",そうさ
C5143,体操,"Calisthenics, Gymnastics",たいそう
C5192,敬語,"Honorific, Term Of Respect, Keigo",けいご
C5194,暮らす,"To Live, To Live One's Life",くらす
C5275,野暮,"Unrefined, Rustic, Stupid",やぼ
C5203,灰,"Ash, Ashes",はい
C5205,灰色,"Gray, Gray Color ",はいいろ
C5204,灰皿,Ashtray,はいざら
C5208,熟れる,To Ripen,うれる
C5209,熟語,"Compound Word, Compound Kanji, Jukugo",じゅくご
C5196,未熟,"Unripe, Inexperienced, Not Yet Good At, Unskilled ",みじゅく
C5177,成熟,"Ripen, Mature, Ripeness, Maturity",せいじゅく
C5212,異なる,To Differ,ことなる
C5215,異状,"Abnormality, Something Wrong",いじょう
C5214,異性,"Different Gender, Opposite Sex",いせい
C5216,異義,Different Meaning,いぎ
C5160,天皇,"Emperor Of Japan, Emperor",てんのう
C5218,皇太子,Crown Prince,こうたいし
C5220,皇族,"Imperial Family, Member Of The Imperial Family ",こうぞく
C5219,皇室,"Imperial Family, Imperial Household",こうしつ
C5222,盛る,"To Heap Up, To Serve Food",もる
C5225,砂糖,Sugar,さとう
C5224,砂漠,Desert,さばく
C5201,漠然,Vague,ばくぜん
C5197,果糖,Fructose,かとう
C5206,無糖,"Sugar Free, Unsweetened ",むとう
C5237,納める,"To Supply, To Deliver, To Pay ",おさめる
C5146,収納,Storage,しゅうのう
C5238,納入,"Payment, Supply, Delivery",のうにゅう
C5245,肺,Lung,はい
C5246,肺がん,Lung Cancer,はいがん
C5247,肺病,Lung Disease,はいびょう
C5250,著しい,"Remarkable, Marked",いちじるしい
C5252,著者,Author,ちょしゃ
C5251,著作,"Writing, Authorship ",ちょさく
C5254,蒸れる,To Be Humid,むれる
C5255,蒸気,"Steam, Vapor ",じょうき
C5258,蔵,Storehouse,くら
C5145,冷蔵庫,"Refrigerator, Fridge",れいぞうこ
C5154,地蔵,"Jizo, Jizou",じぞう
C5260,装い,"Attire, Dress, Garb ",よそおい
C5261,装置,"Equipment, Device, Apparatus",そうち
C5159,変装,Disguise,へんそう
C5195,服装,"Attire, Dress",ふくそう
C5266,裏口,"Back Door, Rear Entrance",うらぐち
C5265,裏切る,"To Backstab, To Betray",うらぎる
C5264,裏切り,"Betrayal, Treachery ",うらぎり
C5267,裏通り,"Alley, Back Street",うらどおり
C5263,裏,"Backside, Reverse, Other Side ",うら
C5271,諸君,"Gentlemen, My Friends, Ladies And Gentlemen",しょくん
C5270,諸〜,Various,しょ
C5164,家賃,"House Rent, Rent ",やちん
C5274,賃貸,Rental,ちんたい
C5272,貨物船,"Freighter, Freight Ship ",かもつせん
C5168,小麦粉,"Wheat Flour, Flour",こむぎこ
C5199,泥棒,"Robber, Burglar",どろぼう
C5142,似合う,"To Suit, To Match",にあう
C5284,驚かす,"To Surprise, To Shock, To Astonish",おどろかす
C5182,掃除する,To Clean,そうじする
C5140,乾かす,"To Dry Something, To Dry",かわかす
C5188,散らかす,To Scatter,ちらかす
C5283,離す,"To Separate, To Keep Apart ",はなす
C5233,簡単,"Simple, Easy, Simply",かんたん
C5240,編集者,Editor,へんしゅうしゃ
C5189,散らし,"Leaflet, Handbill, Flyer, Scattering ",ちらし
C5198,武装,"Arms, Armament, Armed",ぶそう
C5213,異常,"Abnormal, Strange, Disorder",いじょう
C5153,噂,"Rumor, Gossip",うわさ
C5402,股,"Crotch, Groin, Fork ","また, もも"
C5309,咳,Cough,せき
C5436,里芋,Taro,さといも
C5289,久しぶり,"Long Time No See, It's Been A While",ひさしぶり
C5416,複数形,"Plural, Plural Form ",ふくすうけい
C5324,心臓,Heart,しんぞう
C5403,肺臓,Lung,はいぞう
C5298,内臓,Internal Organ,ないぞう
C5323,引っ越す,"To Move, To Move Homes",ひっこす
C5434,追い越す,"To Overtake, To Surpass, To Pass, To Pull Ahead",おいこす
C5381,祖父母,Grandparents,そふぼ
C5445,飼い主,Pet Owner,かいぬし
C5294,傷つける,"To Hurt Someone, To Scratch, To Damage",きずつける
C5293,使い捨て,Disposable,つかいすて
C5329,投げ捨てる,To Throw Away,なげすてる
C5432,込める,"To Put In, To Load",こめる
C5370,申し込む,"To Apply, To Submit An Application",もうしこむ
C5444,飛び込み自殺,Suicide By Train,とびこみじさつ
C5345,書き込む,"To Fill Out, To Write In",かきこむ
C5291,人込み,Crowd Of People,ひとごみ
C5349,染み,"Stain, A Stain",しみ
C5348,染まる,To Be Dyed,そまる
C5353,汚す,"To Make Dirty, To Make Something Dirty","よごす, けがす"
C5417,言い訳,"Excuse, Explanation ",いいわけ
C5418,詰め込む,"To Stuff, To Cram",つめこむ
C5352,歓迎,"A Welcome, Welcome",かんげい
C5415,血液型,"Blood Type, Blood Group ",けつえきがた
C5410,興味がない,"No Interest, Not Interested",きょうみがない
C5431,賛成する,"To Agree, To Approve, To Support ",さんせいする
C5423,誤解,Misunderstanding,ごかい
C5420,誤字,Typo,ごじ
C5421,誤用,Misuse,ごよう
C5422,誤算,Miscalculation,ごさん
C5427,貴い,"Valuable, Sacred ",とうとい
C5296,兄貴,"Older Brother, Big Brother, Elder Brother, One's Senior ",あにき
C5429,貴様,You,きさま
C5428,貴族,"The Nobility, A Noble",きぞく
C5438,降る,"To Fall, To Come Down",ふる
C5439,降参,Surrender,こうさん
C5440,降車,"Getting Off, Alighting, Disembarking ",こうしゃ
C5369,牛丼,"Beef Bowl, Beef Rice Bowl",ぎゅうどん
C5288,丼,Rice Bowl,どんぶり
C5306,吐く,"To Puke, To Throw Up, To Spit ",はく
C5314,奴,"Dude, Guy ",やつ
C5315,奴隷,Slave,どれい
C5412,芋,Potato,いも
C5364,焼き芋,"Baked Sweet Potato, Roast Sweet Potato",やきいも
C5285,じゃが芋,"Potato, White Potato",じゃがいも
C5397,縮まる,"To Shrink, To Contract","ちぢまる, ちじまる"
C5398,縮小,"Reduction, Cut",しゅくしょう
C5303,単純,Simple,たんじゅん
C5286,不純,Impure,ふじゅん
C5390,純毛,All Wool,じゅんもう
C5393,縦,Vertical,たて
C5394,縦書,"Vertical Writing, Vertical Style Writing ",たてがき
C5395,縦横,"Length And Width, Vertical And Horizontal","たてよこ, じゅうおう"
C5391,純粋,"Pure, Genuine",じゅんすい
C5384,粋,Stylish,いき
C5382,神聖,"Holiness, Holy",しんせい
C5401,聖書,Bible,せいしょ
C5400,聖地,"Holy Land, Holy Ground",せいち
C5379,磁気,Magnetism,じき
C5380,磁石,"Magnet, A Magnet ",じしゃく
C5378,磁場,Magnetic Field,じば
C5386,紅,"Deep Red, Dark Red, Crimson, Rouge, Lipstick","くれない, べに"
C5387,紅茶,Black Tea,こうちゃ
C5359,注射,"Shot, Injection",ちゅうしゃ
C5304,反射,"Reflection, Reflex",はんしゃ
C5374,発射する,"To Launch, To Fire",はっしゃする
C5343,放射,Radiation,ほうしゃ
C5321,幕,Curtain,まく
C5316,字幕,Subtitles,じまく
C5446,黒幕,"Wirepuller, Mastermind, Black Curtain, Dick Cheney",くろまく
C5331,拝む,"To Worship, To Pray To, To See",おがむ
C5332,拝見する,"To Have A Look At, To See",はいけんする
C5335,推定,"Estimate, Estimation, Assumption ",すいてい
C5336,推理,"Reasoning, Inference",すいり
C5337,推薦,Recommendation,すいせん
C5409,自薦,Self Recommendation,じせん
C5414,薦める,To Recommend,すすめる
C5375,発揮する,"To Exhibit, To Demonstrate ",はっきする
C5333,指揮,"Command, Lead",しき
C5356,沿岸,"Coast, Shore ",えんがん
C5357,沿海,"Coastal Waters, Coast",えんかい
C5358,沿線,Along The Train Line,えんせん
C5355,沿う,"To Run Alongside, To Run Parallel To ",そう
C5362,源,"Origin, Source, Ground Spring ",みなもと
C5363,源氏,Genji,げんじ
C5442,電源,"Power Source, Light Socket, Outlet, Socket ",でんげん
C5443,震源地,"Epicenter, Epicentre",しんげんち
C5302,勤める,"To Be Employed At, To Work For",つとめる
C5435,通勤,"Commute, Commuting To Work ",つうきん
C5319,常勤,"Full Time Employment, Full Time",じょうきん
C5326,承る,"To Hear, To Understand, To Listen To, To Be Informed, To Consent",うけたまわる
C5327,承知,"Consent, Know, Aware",しょうち
C5328,承認,"Approval, Recognition, Agreement ",しょうにん
C5351,歓楽街,Pleasure Quarter,かんらくがい
C5341,損なう,"To Harm, To Injure, To Damage ",そこなう
C5340,損,"Disadvantage, Loss",そん
C5342,損害,"Damage, Injury",そんがい
C5312,大損,"Heavy Loss, Big Loss",おおぞん
C5297,全損,Total Loss,ぜんそん
C5347,枝,Branch,えだ
C5425,豆,Beans,まめ
C5318,小豆,"Azuki Beans, Adzuki Beans",あずき
C5388,納豆,"Natto, Fermented Soybeans",なっとう
C5405,腐る,To Rot,くさる
C5407,腐食,Corrosion,ふしょく
C5406,腐敗,"Decomposition, Rotting, Corruption",ふはい
C5367,爪,"Claw, Nail, Talon, Hoof ",つめ
C5368,爪切り,Nail Clipper,つめきり
C5300,刻む,"To Carve, To Cut Up ",きざむ
C5344,時刻表,"Timetable, Schedule ",じこくひょう
C5360,深刻,"Serious, Grave",しんこく
C5376,眼鏡,"Glasses, Eyeglasses ","めがね, がんきょう"
C5322,幕府,"Bakufu, Shogunate",ばくふ
C5430,貴重,"Precious, Valuable",きちょう
C5433,迎え,"Meeting, Welcome, Greeting, Reception",むかえ
C5295,傷む,"To Be Damaged, To Go Bad, To Spoil",いたむ
C5292,以降,"Hereafter, After, Since ",いこう
C5372,痩せる,"To Get Thin, To Lose Weight",やせる
C5373,痩身,"Lean, Slim, Slimming",そうしん
C5473,喋る,"To Chat, To Talk ",しゃべる
C5552,股下,"Inseam, Inside Leg",またした
C5563,親戚,"Relatives, Family Members, Kin",しんせき
C5587,鑑みる,"To Be In Light Of Something, To Take Something Into Account ",かんがみる
C5555,自撮り,Selfie,じどり
C5589,閉じる,"To Shut, To Close",とじる
C5447,一筋,"Single Mindedly, Intently, Earnestly, A Line",ひとすじ
C5477,垂れる,"To Dangle, To Drip",たれる
C5478,宣言する,To Proclaim,せんげんする
